trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
549,False,"{'a': 0.5, 'e': 0.8530467829390963}",25,0,-186.11178219439012,"{0: 15, 1: 1, 2: 4, 3: 2, 4: 3}",0
550,False,"{'a': 0.5, 'e': 0.85252452205950568}",30,0,-182.83753549546324,"{0: 17, 1: 4, 2: 6, 3: 0, 4: 3}",0
551,False,"{'a': 0.5, 'e': 0.85200140865546403}",30,0,-203.56502948045147,"{0: 17, 1: 6, 2: 3, 3: 0, 4: 4}",0
552,False,"{'a': 0.5, 'e': 0.85147744325008479}",25,0,-165.06966804922496,"{0: 14, 1: 2, 2: 5, 3: 2, 4: 2}",0
553,False,"{'a': 0.5, 'e': 0.85095262636733326}",20,0,-66.48764760715488,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 0}",0
554,False,"{'a': 0.5, 'e': 0.85042695853202621}",20,12,0.918344493010415,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
555,False,"{'a': 0.5, 'e': 0.84990044026983147}",25,0,-152.89313961914533,"{0: 14, 1: 2, 2: 6, 3: 1, 4: 2}",0
556,False,"{'a': 0.5, 'e': 0.84937307210726731}",30,0,-69.1478994525282,"{0: 23, 1: 0, 2: 6, 3: 0, 4: 1}",0
557,False,"{'a': 0.5, 'e': 0.84884485457170189}",25,0,-129.12147074174294,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
558,False,"{'a': 0.5, 'e': 0.84831578819135256}",30,0,-155.06763086086056,"{0: 19, 1: 4, 2: 4, 3: 0, 4: 3}",0
559,False,"{'a': 0.5, 'e': 0.84778587349528578}",20,0,-18.096817844327457,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
560,False,"{'a': 0.5, 'e': 0.84725511101341611}",20,0,-142.03542782252748,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
561,False,"{'a': 0.5, 'e': 0.84672350127650609}",20,0,-126.48033999633968,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0
562,False,"{'a': 0.5, 'e': 0.84619104481616525}",30,0,-22.028757295047996,"{0: 25, 1: 1, 2: 3, 3: 1, 4: 0}",0
563,False,"{'a': 0.5, 'e': 0.84565774216485023}",20,0,-67.64359565403501,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
564,False,"{'a': 0.5, 'e': 0.84512359385586344}",30,10,-104.95700892988648,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",1
565,False,"{'a': 0.5, 'e': 0.84458860042335326}",30,0,-80.85846551694165,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",0
566,False,"{'a': 0.5, 'e': 0.84405276240231297}",20,2,-31.84007079639902,"{0: 14, 1: 3, 2: 0, 3: 0, 4: 1}",1
567,False,"{'a': 0.5, 'e': 0.84351608032858072}",20,0,-114.52737120925663,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
568,False,"{'a': 0.5, 'e': 0.84297855473883831}",20,0,-196.32057964412996,"{0: 6, 1: 3, 2: 7, 3: 2, 4: 2}",0
569,False,"{'a': 0.5, 'e': 0.84244018617061145}",20,0,-93.93628290347395,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
570,False,"{'a': 0.5, 'e': 0.84190097516226869}",25,0,-56.4400550104625,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
571,False,"{'a': 0.5, 'e': 0.84136092225302095}",30,8,-45.94464188934678,"{0: 15, 1: 3, 2: 3, 3: 1, 4: 0}",1
572,False,"{'a': 0.5, 'e': 0.84082002798292099}",30,0,-109.19184453891498,"{0: 21, 1: 3, 2: 3, 3: 1, 4: 2}",0
573,False,"{'a': 0.5, 'e': 0.84027829289286315}",30,0,-53.793110750574805,"{0: 22, 1: 4, 2: 3, 3: 0, 4: 1}",0
574,False,"{'a': 0.5, 'e': 0.83973571752458243}",20,0,-18.54278478449383,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
575,False,"{'a': 0.5, 'e': 0.83919230242065412}",20,0,-43.26751986879224,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
576,False,"{'a': 0.5, 'e': 0.83864804812449334}",35,0,-73.18982318116427,"{0: 26, 1: 4, 2: 4, 3: 0, 4: 1}",0
577,False,"{'a': 0.5, 'e': 0.83810295518035438}",20,0,-89.58886809692635,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
578,False,"{'a': 0.5, 'e': 0.83755702413333011}",30,0,-157.97390648311378,"{0: 18, 1: 2, 2: 7, 3: 1, 4: 2}",0
579,False,"{'a': 0.5, 'e': 0.83701025552935138}",25,0,-102.4790663258895,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 2}",0
580,False,"{'a': 0.5, 'e': 0.83646264991518693}",25,15,-53.138081595315654,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 1}",1
581,False,"{'a': 0.5, 'e': 0.83591420783844228}",25,0,-123.99829480382354,"{0: 18, 1: 1, 2: 2, 3: 2, 4: 2}",0
582,False,"{'a': 0.5, 'e': 0.8353649298475595}",20,0,-10.398186960442205,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",0
583,False,"{'a': 0.5, 'e': 0.83481481649181644}",20,0,-104.25473718193666,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
584,False,"{'a': 0.5, 'e': 0.83426386832132637}",20,0,-82.08388174687698,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
585,False,"{'a': 0.5, 'e': 0.8337120858870376}",25,0,-178.5713838743613,"{0: 14, 1: 3, 2: 4, 3: 1, 4: 3}",0
586,False,"{'a': 0.5, 'e': 0.83315946974073241}",20,0,-108.60637163006108,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
587,False,"{'a': 0.5, 'e': 0.83260602043502685}",20,0,-65.40973234359642,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
588,False,"{'a': 0.5, 'e': 0.83205173852337033}",20,0,-104.67239433587497,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
589,False,"{'a': 0.5, 'e': 0.83149662456004458}",35,0,-130.41103429529923,"{0: 25, 1: 1, 2: 6, 3: 1, 4: 2}",1
590,False,"{'a': 0.5, 'e': 0.83094067910016356}",20,0,-124.71429007052762,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
591,False,"{'a': 0.5, 'e': 0.83038390269967266}",30,8,-7.945755642516999,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 0}",1
592,False,"{'a': 0.5, 'e': 0.82982629591534829}",25,0,-53.21174051195316,"{0: 19, 1: 0, 2: 5, 3: 1, 4: 0}",0
593,False,"{'a': 0.5, 'e': 0.82926785930479707}",20,0,-19.485341090664235,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
594,False,"{'a': 0.5, 'e': 0.82870859342645575}",20,0,-109.81376056211701,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
595,False,"{'a': 0.5, 'e': 0.82814849883959007}",20,0,-78.2669196648062,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
596,False,"{'a': 0.5, 'e': 0.82758757610429456}",20,0,-95.7580886211272,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
597,False,"{'a': 0.5, 'e': 0.82702582578149186}",25,11,-11.521078878495834,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
598,False,"{'a': 0.5, 'e': 0.82646324843293228}",25,14,8.327660316916475,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
599,False,"{'a': 0.5, 'e': 0.82589984462119326}",25,6,-1.9148399422043125,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
600,False,"{'a': 0.5, 'e': 0.82533561490967833}",20,0,-34.00019540196463,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
601,False,"{'a': 0.5, 'e': 0.82477055986261727}",30,13,-78.85108694963158,"{0: 11, 1: 1, 2: 3, 3: 1, 4: 1}",1
602,False,"{'a': 0.5, 'e': 0.82420468004506509}",30,0,-58.41437973447124,"{0: 23, 1: 0, 2: 5, 3: 2, 4: 0}",0
603,False,"{'a': 0.5, 'e': 0.82363797602290156}",30,0,-148.71322175593076,"{0: 14, 1: 3, 2: 11, 3: 2, 4: 0}",0
604,False,"{'a': 0.5, 'e': 0.82307044836283072}",20,3,-10.389455626863395,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
605,False,"{'a': 0.5, 'e': 0.82250209763238002}",20,0,-64.11713148212881,"{0: 14, 1: 1, 2: 2, 3: 3, 4: 0}",0
606,False,"{'a': 0.5, 'e': 0.82193292439990029}",20,0,-92.40112171816466,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
607,False,"{'a': 0.5, 'e': 0.82136292923456455}",25,0,-75.14378142766239,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
608,False,"{'a': 0.5, 'e': 0.82079211270636809}",25,0,-157.69750101504465,"{0: 13, 1: 2, 2: 8, 3: 0, 4: 2}",0
609,False,"{'a': 0.5, 'e': 0.8202204753861273}",25,0,-63.81902442918322,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
610,False,"{'a': 0.5, 'e': 0.81964801784547947}",25,3,-88.39540760152538,"{0: 14, 1: 1, 2: 6, 3: 0, 4: 1}",1
611,False,"{'a': 0.5, 'e': 0.81907474065688213}",25,10,-82.91747845943131,"{0: 10, 1: 0, 2: 2, 3: 2, 4: 1}",1
612,False,"{'a': 0.5, 'e': 0.81850064439361248}",25,0,-97.691704414323,"{0: 15, 1: 2, 2: 5, 3: 3, 4: 0}",0
613,False,"{'a': 0.5, 'e': 0.81792572962976651}",20,2,-56.948525834289015,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 1}",1
614,False,"{'a': 0.5, 'e': 0.81734999694025912}",20,0,-58.46101189653824,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
615,False,"{'a': 0.5, 'e': 0.81677344690082287}",20,11,8.030094208639262,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
616,False,"{'a': 0.5, 'e': 0.81619608008800781}",30,11,-22.673833620534637,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 0}",1
617,False,"{'a': 0.5, 'e': 0.81561789707918064}",20,0,-128.58268371946556,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 3}",0
618,False,"{'a': 0.5, 'e': 0.81503889845252442}",25,0,-124.77783638882649,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
619,False,"{'a': 0.5, 'e': 0.81445908478703766}",25,0,-150.39424063845627,"{0: 17, 1: 0, 2: 5, 3: 0, 4: 3}",0
620,False,"{'a': 0.5, 'e': 0.81387845666253389}",20,0,-47.06182825183076,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
621,False,"{'a': 0.5, 'e': 0.81329701465964144}",20,0,-101.97109533634386,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
622,False,"{'a': 0.5, 'e': 0.81271475935980197}",20,0,-47.2668374087349,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
623,False,"{'a': 0.5, 'e': 0.81213169134527097}",20,9,-26.807066524739486,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
624,False,"{'a': 0.5, 'e': 0.81154781119911623}",20,0,-53.56306516514583,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
625,False,"{'a': 0.5, 'e': 0.81096311950521793}",25,0,-160.8313032936241,"{0: 16, 1: 3, 2: 2, 3: 1, 4: 3}",0
626,False,"{'a': 0.5, 'e': 0.8103776168482677}",20,0,-111.83407493383514,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
627,False,"{'a': 0.5, 'e': 0.80979130381376818}",25,8,-92.69551836313843,"{0: 10, 1: 0, 2: 5, 3: 1, 4: 1}",1
628,False,"{'a': 0.5, 'e': 0.80920418098803226}",25,15,-32.94269287429267,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
629,False,"{'a': 0.5, 'e': 0.80861624895818285}",25,6,-121.81948466271547,"{0: 11, 1: 0, 2: 6, 3: 0, 4: 2}",1
630,False,"{'a': 0.5, 'e': 0.80802750831215187}",20,0,-74.71290719647739,"{0: 15, 1: 3, 2: 0, 3: 0, 4: 2}",0
631,False,"{'a': 0.5, 'e': 0.80743795963867993}",25,3,-89.55568094473388,"{0: 13, 1: 4, 2: 3, 3: 1, 4: 1}",1
632,False,"{'a': 0.5, 'e': 0.80684760352731555}",35,0,-155.6480730517786,"{0: 23, 1: 3, 2: 5, 3: 2, 4: 2}",0
633,False,"{'a': 0.5, 'e': 0.80625644056841494}",25,0,-113.18354978741499,"{0: 14, 1: 2, 2: 8, 3: 0, 4: 1}",0
634,False,"{'a': 0.5, 'e': 0.80566447135314101}",20,0,-131.4304869033896,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
635,False,"{'a': 0.5, 'e': 0.80507169647346277}",30,0,-41.38991486868589,"{0: 25, 1: 0, 2: 4, 3: 0, 4: 1}",0
636,False,"{'a': 0.5, 'e': 0.80447811652215517}",25,0,-109.62545176898686,"{0: 14, 1: 1, 2: 8, 3: 2, 4: 0}",0
637,False,"{'a': 0.5, 'e': 0.80388373209279806}",25,0,-78.8289705332347,"{0: 12, 1: 7, 2: 6, 3: 0, 4: 0}",0
638,False,"{'a': 0.5, 'e': 0.80328854377977588}",20,0,-43.32637128389762,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
639,False,"{'a': 0.5, 'e': 0.80269255217827695}",20,0,-69.44430466006936,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
640,False,"{'a': 0.5, 'e': 0.80209575788429266}",25,2,-20.020450027891858,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 0}",1
641,False,"{'a': 0.5, 'e': 0.80149816149461728}",30,0,5.71506880618449,"{0: 27, 1: 1, 2: 1, 3: 1, 4: 0}",0
642,False,"{'a': 0.5, 'e': 0.80089976360684723}",20,1,-119.5942662967737,"{0: 8, 1: 2, 2: 8, 3: 0, 4: 1}",1
643,False,"{'a': 0.5, 'e': 0.80030056481938028}",20,0,-110.19684539592625,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
644,False,"{'a': 0.5, 'e': 0.79970056573141524}",20,0,-87.26197208918163,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 2}",0
645,False,"{'a': 0.5, 'e': 0.79909976694295115}",35,18,-5.668255154295572,"{0: 14, 1: 2, 2: 0, 3: 1, 4: 0}",1
646,False,"{'a': 0.5, 'e': 0.79849816905478666}",20,0,-134.34848489301135,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 3}",0
647,False,"{'a': 0.5, 'e': 0.79789577266851963}",30,0,-146.76557330132295,"{0: 18, 1: 3, 2: 6, 3: 1, 4: 2}",0
648,False,"{'a': 0.5, 'e': 0.79729257838654644}",25,8,-48.47743831664495,"{0: 12, 1: 1, 2: 2, 3: 2, 4: 0}",1
649,False,"{'a': 0.5, 'e': 0.79668858681206134}",20,0,-40.42799779056447,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
650,False,"{'a': 0.5, 'e': 0.79608379854905587}",30,0,-94.60309314992179,"{0: 21, 1: 0, 2: 8, 3: 0, 4: 1}",0
651,False,"{'a': 0.5, 'e': 0.79547821420231801}",20,0,-97.36614876133119,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
652,False,"{'a': 0.5, 'e': 0.79487183437743236}",25,13,-73.80910608065041,"{0: 7, 1: 2, 2: 0, 3: 2, 4: 1}",1
653,False,"{'a': 0.5, 'e': 0.79426465968077864}",25,0,-42.475632051091544,"{0: 19, 1: 0, 2: 5, 3: 1, 4: 0}",0
654,False,"{'a': 0.5, 'e': 0.79365669071953127}",30,0,-100.26981990630387,"{0: 22, 1: 1, 2: 4, 3: 2, 4: 1}",0
655,False,"{'a': 0.5, 'e': 0.79304792810165947}",30,0,-155.10761117897877,"{0: 18, 1: 3, 2: 6, 3: 1, 4: 2}",0
656,False,"{'a': 0.5, 'e': 0.79243837243592552}",20,0,-21.491443527361128,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",1
657,False,"{'a': 0.5, 'e': 0.79182802433188526}",30,0,-86.49241278154777,"{0: 23, 1: 2, 2: 2, 3: 2, 4: 1}",0
658,False,"{'a': 0.5, 'e': 0.79121688439988669}",25,0,-28.32026284368068,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
659,False,"{'a': 0.5, 'e': 0.7906049532510695}",30,0,-112.34520861059548,"{0: 21, 1: 1, 2: 5, 3: 2, 4: 1}",0
660,False,"{'a': 0.5, 'e': 0.78999223149736508}",20,0,-58.31563891065922,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
661,False,"{'a': 0.5, 'e': 0.78937871975149498}",25,0,-78.29203880097828,"{0: 18, 1: 0, 2: 4, 3: 3, 4: 0}",0
662,False,"{'a': 0.5, 'e': 0.78876441862697089}",20,0,4.5042023343993325,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
663,False,"{'a': 0.5, 'e': 0.78814932873809385}",30,0,-117.84801248140204,"{0: 21, 1: 2, 2: 3, 3: 3, 4: 1}",0
664,False,"{'a': 0.5, 'e': 0.78753345069995384}",20,3,-30.338150202114857,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 0}",1
665,False,"{'a': 0.5, 'e': 0.78691678512842866}",20,0,-48.19660309245192,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
666,False,"{'a': 0.5, 'e': 0.78629933264018403}",35,20,-2.842555566441921,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
667,False,"{'a': 0.5, 'e': 0.78568109385267215}",20,0,-85.14595537513571,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
668,False,"{'a': 0.5, 'e': 0.78506206938413203}",20,0,-173.4281308020326,"{0: 10, 1: 1, 2: 6, 3: 0, 4: 3}",0
669,False,"{'a': 0.5, 'e': 0.78444225985358784}",35,0,-74.42343294319629,"{0: 26, 1: 4, 2: 3, 3: 1, 4: 1}",0
670,False,"{'a': 0.5, 'e': 0.78382166588084923}",30,0,-34.2744367885549,"{0: 23, 1: 2, 2: 5, 3: 0, 4: 0}",0
671,False,"{'a': 0.5, 'e': 0.7832002880865101}",30,0,-74.9753915941339,"{0: 22, 1: 4, 2: 2, 3: 1, 4: 1}",0
672,False,"{'a': 0.5, 'e': 0.78257812709194807}",25,0,-113.01091852058799,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
673,False,"{'a': 0.5, 'e': 0.78195518351932425}",35,11,-111.50506394355702,"{0: 14, 1: 4, 2: 3, 3: 2, 4: 1}",1
674,False,"{'a': 0.5, 'e': 0.78133145799158199}",20,0,-49.606401303109934,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
675,False,"{'a': 0.5, 'e': 0.78070695113244681}",25,0,-149.41686957362785,"{0: 16, 1: 0, 2: 5, 3: 2, 4: 2}",0
676,False,"{'a': 0.5, 'e': 0.78008166356642561}",30,0,-61.41395982732462,"{0: 25, 1: 0, 2: 3, 3: 1, 4: 1}",0
677,False,"{'a': 0.5, 'e': 0.77945559591880587}",20,0,-66.9154263415228,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
678,False,"{'a': 0.5, 'e': 0.77882874881565523}",20,2,-83.82677124801043,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 2}",1
679,False,"{'a': 0.5, 'e': 0.7782011228838206}",20,0,-57.05375636275773,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
680,False,"{'a': 0.5, 'e': 0.77757271875092793}",30,0,-181.8964167803405,"{0: 15, 1: 3, 2: 9, 3: 1, 4: 2}",0
681,False,"{'a': 0.5, 'e': 0.77694353704538133}",20,0,-61.19126070648544,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
682,False,"{'a': 0.5, 'e': 0.77631357839636239}",25,0,-179.82942862314928,"{0: 12, 1: 0, 2: 10, 3: 1, 4: 2}",0
683,False,"{'a': 0.5, 'e': 0.77568284343382976}",30,0,-114.92181234637256,"{0: 22, 1: 1, 2: 4, 3: 1, 4: 2}",0
684,False,"{'a': 0.5, 'e': 0.77505133278851834}",20,0,-107.69600334433854,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",1
685,False,"{'a': 0.5, 'e': 0.77441904709193876}",20,14,9.32238577999383,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.5, 'e': 0.77378598697637657}",25,0,-39.332459634819834,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
687,False,"{'a': 0.5, 'e': 0.77315215307489193}",25,4,-46.40135341304951,"{0: 16, 1: 1, 2: 2, 3: 2, 4: 0}",1
688,False,"{'a': 0.5, 'e': 0.77251754602131861}",35,4,-138.79849866299355,"{0: 20, 1: 3, 2: 5, 3: 1, 4: 2}",1
689,False,"{'a': 0.5, 'e': 0.77188216645026364}",20,0,-20.33238583119186,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
690,False,"{'a': 0.5, 'e': 0.77124601499710654}",25,0,-124.64348559045848,"{0: 18, 1: 0, 2: 3, 3: 2, 4: 2}",0
691,False,"{'a': 0.5, 'e': 0.77060909229799879}",20,0,-133.52648777741737,"{0: 12, 1: 2, 2: 2, 3: 2, 4: 2}",0
692,False,"{'a': 0.5, 'e': 0.76997139898986289}",20,0,-40.88914874549779,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
693,False,"{'a': 0.5, 'e': 0.76933293571039219}",20,11,-7.508690175226867,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 0}",1
694,False,"{'a': 0.5, 'e': 0.76869370309804985}",35,0,-201.51965258653,"{0: 19, 1: 3, 2: 9, 3: 2, 4: 2}",0
695,False,"{'a': 0.5, 'e': 0.76805370179206844}",25,4,-57.25108875033597,"{0: 13, 1: 2, 2: 6, 3: 0, 4: 0}",1
696,False,"{'a': 0.5, 'e': 0.76741293243244935}",25,6,-60.67286727366329,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 1}",1
697,False,"{'a': 0.5, 'e': 0.76677139565996177}",20,0,-11.718155859900651,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
698,False,"{'a': 0.5, 'e': 0.76612909211614233}",25,0,-52.94915794881632,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
699,False,"{'a': 0.5, 'e': 0.76548602244329467}",20,7,3.4321196026651837,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
700,False,"{'a': 0.5, 'e': 0.76484218728448838}",30,0,-31.400517985360793,"{0: 24, 1: 1, 2: 5, 3: 0, 4: 0}",0
701,False,"{'a': 0.5, 'e': 0.76419758728355858}",35,0,-83.47805438581712,"{0: 25, 1: 3, 2: 6, 3: 0, 4: 1}",0
702,False,"{'a': 0.5, 'e': 0.76355222308510506}",20,0,-23.840905699285834,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
703,False,"{'a': 0.5, 'e': 0.76290609533449216}",25,5,-24.75225201078194,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",1
704,False,"{'a': 0.5, 'e': 0.76225920467784758}",20,0,-131.9617036586638,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
705,False,"{'a': 0.5, 'e': 0.76161155176206174}",20,15,0.541866445867035,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.5, 'e': 0.76096313723478759}",25,0,-151.3121315529849,"{0: 17, 1: 0, 2: 5, 3: 0, 4: 3}",0
707,False,"{'a': 0.5, 'e': 0.76031396174443966}",20,0,-9.669214398196257,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
708,False,"{'a': 0.5, 'e': 0.75966402594019333}",20,0,-97.36887881591826,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
709,False,"{'a': 0.5, 'e': 0.75901333047198438}",25,0,-177.62077324344136,"{0: 15, 1: 2, 2: 3, 3: 2, 4: 3}",0
710,False,"{'a': 0.5, 'e': 0.75836187599050819}",20,10,-36.39583754402404,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
711,False,"{'a': 0.5, 'e': 0.75770966314721921}",20,14,9.776394026642299,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
712,False,"{'a': 0.5, 'e': 0.75705669259433028}",20,0,-73.91900198088527,"{0: 13, 1: 4, 2: 1, 3: 1, 4: 1}",0
713,False,"{'a': 0.5, 'e': 0.75640296498481174}",25,0,-27.69540512029587,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
714,False,"{'a': 0.5, 'e': 0.75574848097239133}",20,4,-5.5530804338307895,"{0: 14, 1: 1, 2: 0, 3: 1, 4: 0}",1
715,False,"{'a': 0.5, 'e': 0.75509324121155286}",30,0,-80.28885869593226,"{0: 21, 1: 1, 2: 7, 3: 0, 4: 1}",1
716,False,"{'a': 0.5, 'e': 0.75443724635753617}",20,7,-31.97572310505757,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
717,False,"{'a': 0.5, 'e': 0.75378049706633599}",25,0,-29.686379085198396,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
718,False,"{'a': 0.5, 'e': 0.75312299399470151}",20,0,-78.94930580720786,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",1
719,False,"{'a': 0.5, 'e': 0.75246473780013579}",30,0,-110.91639603983845,"{0: 19, 1: 2, 2: 6, 3: 3, 4: 0}",0
720,False,"{'a': 0.5, 'e': 0.75180572914089505}",20,8,-54.83182171828441,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 1}",1
721,False,"{'a': 0.5, 'e': 0.75114596867598771}",20,14,-1.4392180575610318,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
722,False,"{'a': 0.5, 'e': 0.75048545706517433}",30,0,-86.79500230901252,"{0: 21, 1: 1, 2: 7, 3: 0, 4: 1}",0
723,False,"{'a': 0.5, 'e': 0.74982419496896646}",20,0,-55.25605943012245,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
724,False,"{'a': 0.5, 'e': 0.74916218304862614}",20,0,-87.70063134031355,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
725,False,"{'a': 0.5, 'e': 0.74849942196616515}",20,8,-45.481973647844065,"{0: 7, 1: 0, 2: 4, 3: 1, 4: 0}",1
726,False,"{'a': 0.5, 'e': 0.74783591238434455}",20,3,-101.38841793049853,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 2}",1
727,False,"{'a': 0.5, 'e': 0.74717165496667393}",20,4,-38.67933799787054,"{0: 11, 1: 1, 2: 3, 3: 1, 4: 0}",1
728,False,"{'a': 0.5, 'e': 0.7465066503774106}",35,0,-249.19678299989573,"{0: 20, 1: 3, 2: 7, 3: 1, 4: 4}",0
729,False,"{'a': 0.5, 'e': 0.74584089928155906}",30,13,-44.541467761051294,"{0: 10, 1: 2, 2: 5, 3: 0, 4: 0}",1
730,False,"{'a': 0.5, 'e': 0.74517440234487042}",25,0,-63.69068405352341,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
731,False,"{'a': 0.5, 'e': 0.74450716023384156}",25,0,-124.61203263916389,"{0: 17, 1: 0, 2: 5, 3: 1, 4: 2}",1
